sample_id,class_id,action_name,user_id,trial_id,fold_split,frame_id,timestamp,frame_key,skeleton_json_path,duplicate_json_files_for_frame,people_count,candidate_index,selection_margin,selection_reason,clean_status,use_for_frame_training,valid_common_joints,projection_fit_user,scope_validation_user,retained_segment_index
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,163,2025-06-10_10-43-50.216,2025-06-10_10-43-50.216_00000163,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-50.216_00000163.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,164,2025-06-10_10-43-50.316,2025-06-10_10-43-50.316_00000164,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-50.316_00000164.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,165,2025-06-10_10-43-50.416,2025-06-10_10-43-50.416_00000165,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-50.416_00000165.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,166,2025-06-10_10-43-50.516,2025-06-10_10-43-50.516_00000166,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-50.516_00000166.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,167,2025-06-10_10-43-50.616,2025-06-10_10-43-50.616_00000167,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-50.616_00000167.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,168,2025-06-10_10-43-50.716,2025-06-10_10-43-50.716_00000168,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-50.716_00000168.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,169,2025-06-10_10-43-50.816,2025-06-10_10-43-50.816_00000169,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-50.816_00000169.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,170,2025-06-10_10-43-50.916,2025-06-10_10-43-50.916_00000170,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-50.916_00000170.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,171,2025-06-10_10-43-51.016,2025-06-10_10-43-51.016_00000171,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-51.016_00000171.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,172,2025-06-10_10-43-51.116,2025-06-10_10-43-51.116_00000172,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-51.116_00000172.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,173,2025-06-10_10-43-51.216,2025-06-10_10-43-51.216_00000173,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-51.216_00000173.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,174,2025-06-10_10-43-51.316,2025-06-10_10-43-51.316_00000174,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-51.316_00000174.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,175,2025-06-10_10-43-51.416,2025-06-10_10-43-51.416_00000175,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-51.416_00000175.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,176,2025-06-10_10-43-51.516,2025-06-10_10-43-51.516_00000176,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-51.516_00000176.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,177,2025-06-10_10-43-51.616,2025-06-10_10-43-51.616_00000177,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-51.616_00000177.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,178,2025-06-10_10-43-51.716,2025-06-10_10-43-51.716_00000178,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-51.716_00000178.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,179,2025-06-10_10-43-51.816,2025-06-10_10-43-51.816_00000179,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-51.816_00000179.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,180,2025-06-10_10-43-51.916,2025-06-10_10-43-51.916_00000180,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-51.916_00000180.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,181,2025-06-10_10-43-52.016,2025-06-10_10-43-52.016_00000181,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-52.016_00000181.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,182,2025-06-10_10-43-52.116,2025-06-10_10-43-52.116_00000182,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-52.116_00000182.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,183,2025-06-10_10-43-52.216,2025-06-10_10-43-52.216_00000183,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-52.216_00000183.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,184,2025-06-10_10-43-52.316,2025-06-10_10-43-52.316_00000184,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-52.316_00000184.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,185,2025-06-10_10-43-52.416,2025-06-10_10-43-52.416_00000185,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-52.416_00000185.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,186,2025-06-10_10-43-52.516,2025-06-10_10-43-52.516_00000186,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-52.516_00000186.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,187,2025-06-10_10-43-52.616,2025-06-10_10-43-52.616_00000187,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-52.616_00000187.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,188,2025-06-10_10-43-52.716,2025-06-10_10-43-52.716_00000188,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-52.716_00000188.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,189,2025-06-10_10-43-52.816,2025-06-10_10-43-52.816_00000189,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-52.816_00000189.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,190,2025-06-10_10-43-52.916,2025-06-10_10-43-52.916_00000190,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-52.916_00000190.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,191,2025-06-10_10-43-53.016,2025-06-10_10-43-53.016_00000191,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-53.016_00000191.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,192,2025-06-10_10-43-53.116,2025-06-10_10-43-53.116_00000192,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-53.116_00000192.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,193,2025-06-10_10-43-53.216,2025-06-10_10-43-53.216_00000193,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-53.216_00000193.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,194,2025-06-10_10-43-53.316,2025-06-10_10-43-53.316_00000194,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-53.316_00000194.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,195,2025-06-10_10-43-53.416,2025-06-10_10-43-53.416_00000195,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-53.416_00000195.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,196,2025-06-10_10-43-53.516,2025-06-10_10-43-53.516_00000196,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-53.516_00000196.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-1,0,Wash_face,user16,1-1-1,train,197,2025-06-10_10-43-53.616,2025-06-10_10-43-53.616_00000197,Skeleton/0_Wash_face/user16/1-1-1/predictions/Color_2025-06-10_10-43-53.616_00000197.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,143,2025-06-10_10-45-25.216,2025-06-10_10-45-25.216_00000143,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-25.216_00000143.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,144,2025-06-10_10-45-25.316,2025-06-10_10-45-25.316_00000144,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-25.316_00000144.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,145,2025-06-10_10-45-25.416,2025-06-10_10-45-25.416_00000145,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-25.416_00000145.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,146,2025-06-10_10-45-25.516,2025-06-10_10-45-25.516_00000146,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-25.516_00000146.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,147,2025-06-10_10-45-25.616,2025-06-10_10-45-25.616_00000147,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-25.616_00000147.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,148,2025-06-10_10-45-25.716,2025-06-10_10-45-25.716_00000148,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-25.716_00000148.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,149,2025-06-10_10-45-25.816,2025-06-10_10-45-25.816_00000149,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-25.816_00000149.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,150,2025-06-10_10-45-25.916,2025-06-10_10-45-25.916_00000150,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-25.916_00000150.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,151,2025-06-10_10-45-26.016,2025-06-10_10-45-26.016_00000151,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-26.016_00000151.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,152,2025-06-10_10-45-26.116,2025-06-10_10-45-26.116_00000152,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-26.116_00000152.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,153,2025-06-10_10-45-26.216,2025-06-10_10-45-26.216_00000153,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-26.216_00000153.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,154,2025-06-10_10-45-26.316,2025-06-10_10-45-26.316_00000154,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-26.316_00000154.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,155,2025-06-10_10-45-26.416,2025-06-10_10-45-26.416_00000155,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-26.416_00000155.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,156,2025-06-10_10-45-26.516,2025-06-10_10-45-26.516_00000156,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-26.516_00000156.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,157,2025-06-10_10-45-26.616,2025-06-10_10-45-26.616_00000157,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-26.616_00000157.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,158,2025-06-10_10-45-26.716,2025-06-10_10-45-26.716_00000158,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-26.716_00000158.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,159,2025-06-10_10-45-26.816,2025-06-10_10-45-26.816_00000159,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-26.816_00000159.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,160,2025-06-10_10-45-26.916,2025-06-10_10-45-26.916_00000160,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-26.916_00000160.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,161,2025-06-10_10-45-27.016,2025-06-10_10-45-27.016_00000161,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-27.016_00000161.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,162,2025-06-10_10-45-27.116,2025-06-10_10-45-27.116_00000162,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-27.116_00000162.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,163,2025-06-10_10-45-27.216,2025-06-10_10-45-27.216_00000163,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-27.216_00000163.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,164,2025-06-10_10-45-27.316,2025-06-10_10-45-27.316_00000164,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-27.316_00000164.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,165,2025-06-10_10-45-27.416,2025-06-10_10-45-27.416_00000165,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-27.416_00000165.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,166,2025-06-10_10-45-27.516,2025-06-10_10-45-27.516_00000166,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-27.516_00000166.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,167,2025-06-10_10-45-27.616,2025-06-10_10-45-27.616_00000167,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-27.616_00000167.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,168,2025-06-10_10-45-27.716,2025-06-10_10-45-27.716_00000168,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-27.716_00000168.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,169,2025-06-10_10-45-27.816,2025-06-10_10-45-27.816_00000169,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-27.816_00000169.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,170,2025-06-10_10-45-27.916,2025-06-10_10-45-27.916_00000170,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-27.916_00000170.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,171,2025-06-10_10-45-28.016,2025-06-10_10-45-28.016_00000171,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-28.016_00000171.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,172,2025-06-10_10-45-28.116,2025-06-10_10-45-28.116_00000172,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-28.116_00000172.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,173,2025-06-10_10-45-28.216,2025-06-10_10-45-28.216_00000173,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-28.216_00000173.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,174,2025-06-10_10-45-28.316,2025-06-10_10-45-28.316_00000174,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-28.316_00000174.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,175,2025-06-10_10-45-28.416,2025-06-10_10-45-28.416_00000175,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-28.416_00000175.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,176,2025-06-10_10-45-28.516,2025-06-10_10-45-28.516_00000176,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-28.516_00000176.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,177,2025-06-10_10-45-28.616,2025-06-10_10-45-28.616_00000177,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-28.616_00000177.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,178,2025-06-10_10-45-28.716,2025-06-10_10-45-28.716_00000178,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-28.716_00000178.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,179,2025-06-10_10-45-28.816,2025-06-10_10-45-28.816_00000179,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-28.816_00000179.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,180,2025-06-10_10-45-28.916,2025-06-10_10-45-28.916_00000180,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-28.916_00000180.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,181,2025-06-10_10-45-29.016,2025-06-10_10-45-29.016_00000181,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-29.016_00000181.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,182,2025-06-10_10-45-29.116,2025-06-10_10-45-29.116_00000182,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-29.116_00000182.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,183,2025-06-10_10-45-29.216,2025-06-10_10-45-29.216_00000183,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-29.216_00000183.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,184,2025-06-10_10-45-29.316,2025-06-10_10-45-29.316_00000184,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-29.316_00000184.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,185,2025-06-10_10-45-29.416,2025-06-10_10-45-29.416_00000185,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-29.416_00000185.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,186,2025-06-10_10-45-29.516,2025-06-10_10-45-29.516_00000186,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-29.516_00000186.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,187,2025-06-10_10-45-29.616,2025-06-10_10-45-29.616_00000187,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-29.616_00000187.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,188,2025-06-10_10-45-29.716,2025-06-10_10-45-29.716_00000188,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-29.716_00000188.json,1,1,0.0,,single_person,retained,True,,False,True,0
train__c00__user16__1-1-2,0,Wash_face,user16,1-1-2,train,189,2025-06-10_10-45-29.816,2025-06-10_10-45-29.816_00000189,Skeleton/0_Wash_face/user16/1-1-2/predictions/Color_2025-06-10_10-45-29.816_00000189.json,1,1,0.0,,single_person,retained,True,,False,True,0
